Sm_g00003283	31.21	More Alt
Sm_g00003286	12.98	More Alt
Sm_g00003287	17.65	More Alt
Sm_g00003288	18.44	More Alt
Sm_g00003289	14.43	More Alt
Sm_g00003290	14.59	More Ref
Sm_g00003291	16.97	More Ref
Sm_g00003292	15.19	More Ref
Sm_g00003293	29.29	Equal
Sm_g00003294	25.03	More Alt
Sm_g00003295	No variants
Sm_g00003296	47.07	More Ref
Sm_g00003297	39.35	More Alt
Sm_g00003299	45.04	More Ref
Sm_g00003300	39.74	More Ref
Sm_g00003302	24.14	More Alt
Sm_g00003303	18.42	More Ref
Sm_g00003304	41.34	More Ref
Sm_g00003305	15.28	More Alt
Sm_g00003306	29.33	More Ref
Sm_g00003307	6.07	More Ref
Sm_g00003308	No variants
Sm_g00003313	No variants
Sm_g00003314	No variants
Sm_g00003315	No variants
Sm_g00003316	No variants
Sm_g00003319	No variants
Sm_g00003323	No variants
Sm_g00003327	22.95	More Alt
Sm_g00003328	70.65	More Alt
Sm_g00003329	25.43	More Alt
Sm_g00003330	35.47	More Alt
Sm_g00003334	16.97	More Alt
Sm_g00003335	11.86	More Alt
Sm_g00003337	40.79	More Ref
Sm_g00003339	38.87	More Ref
Sm_g00003341	33.66	More Ref
Sm_g00003342	63.19	More Ref
Sm_g00003343	37.35	More Alt
Sm_g00003344	48.77	More Ref
Sm_g00003345	33.28	More Alt
Sm_g00003349	52.0	More Ref
Sm_g00003350	54.82	More Ref
Sm_g00003351	47.75	More Alt
Sm_g00003352	No variants
Sm_g00003353	16.61	More Alt
Sm_g00003354	18.86	More Alt
Sm_g00003355	36.25	More Ref
Sm_g00003356	36.11	More Alt
Sm_g00003357	21.38	More Alt
Sm_g00003358	13.22	More Alt
Sm_g00003359	70.12	More Ref
Sm_g00003361	22.47	More Alt
Sm_g00003362	32.26	More Alt
Sm_g00003363	35.86	More Ref
Sm_g00003366	33.86	More Alt
Sm_g00003368	22.94	More Ref
Sm_g00003369	10.04	More Ref
Sm_g00003370	14.11	More Ref
Sm_g00003371	No variants
Sm_g00003372	60.32	More Ref
Sm_g00003374	13.95	More Ref
Sm_g00003375	38.78	More Ref
Sm_g00003376	39.37	More Ref
Sm_g00003382	9.28	More Ref
Sm_g00003383	20.68	More Ref
Sm_g00003384	29.23	More Alt
Sm_g00003385	13.42	More Alt
Sm_g00003386	10.73	More Ref
Sm_g00003387	11.8	More Ref
Sm_g00003388	23.92	More Ref
Sm_g00003390	19.75	More Ref
Sm_g00003391	31.65	More Alt
Sm_g00003392	20.75	More Ref
Sm_g00003393	41.59	More Ref
Sm_g00003394	8.03	More Alt
Sm_g00003398	46.85	More Ref
Sm_g00003399	No variants
Sm_g00003400	34.4	More Ref
Sm_g00003402	78.53	More Alt
Sm_g00003403	No variants
Sm_g00003409	26.39	More Ref
Sm_g00003410	27.19	More Alt
Sm_g00003412	40.23	More Alt
Sm_g00003414	38.49	More Alt
Sm_g00003415	15.35	More Ref
Sm_g00003416	9.33	More Ref
Sm_g00003417	11.3	More Alt
Sm_g00003418	No variants
Sm_g00003420	5.47	More Alt
Sm_g00003422	10.99	More Ref
Sm_g00003425	68.84	More Alt
Sm_g00003426	31.56	More Alt
Sm_g00003427	22.51	More Ref
Sm_g00003428	36.24	Equal
Sm_g00003429	38.74	More Alt
Sm_g00003430	No variants
Sm_g00003431	44.44	More Alt
Sm_g00003432	50.3	More Alt
Sm_g00003433	56.61	More Alt
Sm_g00003436	29.22	More Ref
Sm_g00003437	26.18	More Ref
Sm_g00003439	24.23	More Ref
Sm_g00003441	24.64	More Alt
Sm_g00003446	No variants
Sm_g00003456	30.71	More Ref
Sm_g00003463	48.22	More Ref
Sm_g00003466	36.38	More Alt
Sm_g00003471	35.59	More Alt
Sm_g00003472	73.29	More Alt
Sm_g00003473	22.9	More Alt
Sm_g00003476	26.32	More Ref
Sm_g00003477	17.11	More Alt
Sm_g00003479	55.09	More Alt
Sm_g00003486	No variants
Sm_g00003487	32.66	More Alt
Sm_g00003488	35.39	More Alt
Sm_g00003489	66.62	More Alt
Sm_g00003493	43.89	More Alt
Sm_g00003494	19.14	More Ref
Sm_g00003497	No variants
Sm_g00003500	31.43	More Alt
Sm_g00003508	36.37	More Ref
Sm_g00003509	28.98	More Alt
Sm_g00003510	28.09	More Alt
Sm_g00003512	33.18	More Alt
Sm_g00003514	77.33	More Alt
Sm_g00003517	No variants
Sm_g00003520	21.36	More Ref
Sm_g00003521	34.04	More Alt
Sm_g00003522	22.61	More Alt
Sm_g00003523	18.57	More Alt
Sm_g00003524	49.53	More Alt
Sm_g00003525	28.81	More Alt
Sm_g00003527	34.36	More Alt
Sm_g00003529	30.27	More Alt
Sm_g00003530	36.68	More Ref
Sm_g00003531	14.17	More Ref
Sm_g00003532	69.81	More Ref
Sm_g00003533	No variants
Sm_g00003535	13.25	More Ref
Sm_g00003536	24.5	More Ref
Sm_g00003537	43.48	More Ref
Sm_g00003539	38.08	More Ref
Sm_g00003541	48.2	More Ref
Sm_g00003542	30.83	More Ref
Sm_g00003543	32.72	More Ref
Sm_g00003544	32.35	More Ref
Sm_g00003545	36.35	More Ref
Sm_g00003546	47.47	More Ref
Sm_g00003547	25.78	More Ref
Sm_g00003548	25.83	More Ref
Sm_g00003549	38.63	More Ref
Sm_g00003550	8.22	More Ref
Sm_g00003551	32.87	More Ref
Sm_g00003552	45.9	More Ref
Sm_g00003553	54.59	More Ref
Sm_g00003556	40.67	More Ref
Sm_g00003563	65.3	More Ref
Sm_g00003564	22.21	More Ref
Sm_g00003565	59.97	More Ref
Sm_g00003566	38.59	More Ref
Sm_g00003569	43.67	More Ref
Sm_g00003571	50.83	More Ref
Sm_g00003572	18.91	More Ref
Sm_g00003573	24.49	More Ref
Sm_g00003574	22.0	More Ref
Sm_g00003575	20.95	More Ref
Sm_g00003576	50.17	More Ref
Sm_g00003577	17.04	More Ref
Sm_g00003578	52.98	More Ref
Sm_g00003579	No variants
Sm_g00003580	No variants
Sm_g00003581	18.48	More Ref
Sm_g00003583	55.24	More Ref
Sm_g00003594	14.69	More Ref
Sm_g00003595	49.59	More Ref
Sm_g00003596	27.9	More Ref
Sm_g00003598	42.32	More Ref
Sm_g00003600	44.87	More Ref
Sm_g00003601	37.34	More Ref
Sm_g00003604	47.05	More Alt
Sm_g00003605	48.31	More Ref
Sm_g00003606	50.0	More Ref
Sm_g00003607	50.0	More Ref
Sm_g00003608	19.17	More Alt
Sm_g00003609	68.62	More Ref
Sm_g00003612	26.32	More Ref
Sm_g00003613	67.39	More Alt
Sm_g00003614	26.34	More Ref
Sm_g00003615	73.91	More Ref
Sm_g00003616	32.46	More Ref
Sm_g00003618	37.13	More Ref
Sm_g00003619	51.58	More Ref
Sm_g00003620	37.36	More Ref
Sm_g00003621	62.2	More Ref
Sm_g00003622	44.03	More Ref
Sm_g00003623	40.39	More Ref
Sm_g00003624	59.84	More Ref
Sm_g00003628	56.82	More Ref
Sm_g00003629	24.08	More Ref
Sm_g00003631	No variants
Sm_g00003635	24.82	More Ref
Sm_g00003638	45.54	More Ref
Sm_g00003639	12.06	More Ref
Sm_g00003640	17.43	More Ref
Sm_g00003641	26.18	More Ref
Sm_g00003642	34.53	More Ref
Sm_g00003643	24.44	More Ref
Sm_g00003644	19.43	Equal
Sm_g00003645	No variants
Sm_g00003646	17.65	More Ref
Sm_g00003647	38.9	More Ref
Sm_g00003648	55.13	More Ref
Sm_g00003649	63.2	More Ref
Sm_g00003650	15.8	More Alt
Sm_g00003651	32.54	More Ref
Sm_g00003655	No variants
Sm_g00003658	59.85	More Ref
Sm_g00003660	24.04	More Ref
Sm_g00003661	42.74	More Ref
Sm_g00003662	40.26	More Alt
Sm_g00003664	53.37	More Alt
Sm_g00003666	12.21	More Alt
Sm_g00003668	18.42	More Ref
Sm_g00003669	36.54	Equal
Sm_g00003672	63.05	More Ref
Sm_g00003673	33.1	More Ref
Sm_g00003674	10.17	More Alt
Sm_g00003675	29.35	More Ref
Sm_g00003676	29.71	More Ref
Sm_g00003677	71.15	More Alt
Sm_g00003678	47.41	More Ref
Sm_g00003679	68.66	More Alt
Sm_g00003681	76.19	More Alt
Sm_g00003682	No variants
Sm_g00003683	19.85	More Alt
Sm_g00003684	52.04	More Ref
Sm_g00003685	27.39	More Ref
Sm_g00003686	24.18	More Ref
Sm_g00003688	25.56	Equal
Sm_g00003691	22.22	More Ref
Sm_g00003695	51.17	More Ref
Sm_g00003696	22.98	More Ref
Sm_g00003699	54.7	More Alt
Sm_g00003700	71.95	More Alt
Sm_g00003701	26.65	More Alt
Sm_g00003702	23.92	More Alt
Sm_g00003703	46.29	More Ref
Sm_g00003707	32.49	More Alt
Sm_g00003708	16.19	More Alt
Sm_g00003709	28.73	More Ref
Sm_g00003710	65.48	More Alt
Sm_g00003711	35.34	More Alt
Sm_g00003712	37.8	More Alt
Sm_g00003713	22.12	More Alt
Sm_g00003714	17.69	More Alt
Sm_g00003715	40.7	More Alt
Sm_g00003716	No variants
Sm_g00003718	16.78	More Alt
Sm_g00003719	14.7	More Ref
Sm_g00003721	68.8	More Alt
Sm_g00003722	18.46	More Ref
Sm_g00003724	29.08	More Ref
Sm_g00003725	23.9	More Alt
Sm_g00003726	No variants
Sm_g00003727	No variants
Sm_g00003730	28.01	More Alt
Sm_g00003734	60.0	More Ref
Sm_g00003735	61.23	More Ref
Sm_g00003737	50.42	More Ref
Sm_g00003738	No variants
Sm_g00003739	28.79	More Ref
Sm_g00003744	No variants
Sm_g00003745	27.67	More Alt
Sm_g00003746	64.26	More Ref
Sm_g00003747	60.0	More Alt
Sm_g00003748	11.71	More Alt
Sm_g00003749	55.12	More Alt
Sm_g00003750	47.85	More Alt
Sm_g00003751	50.0	More Alt
Sm_g00003752	No variants
Sm_g00003753	12.28	More Alt
Sm_g00003754	48.39	More Alt
Sm_g00003759	18.13	More Alt
Sm_g00003761	15.98	More Ref
Sm_g00003762	22.18	More Ref
Sm_g00003764	No variants
Sm_g00003765	No variants
Sm_g00003766	34.11	More Alt
Sm_g00003767	53.67	More Alt
Sm_g00003775	80.66	More Alt
Sm_g00003778	30.43	More Alt
Sm_g00003782	45.86	More Alt
Sm_g00003783	28.15	More Ref
Sm_g00003786	19.92	More Ref
Sm_g00003787	51.34	More Alt
Sm_g00003788	No variants
Sm_g00003789	29.51	More Alt
Sm_g00003790	22.81	More Ref
Sm_g00003791	71.0	More Alt
Sm_g00003792	9.57	More Alt
Sm_g00003795	34.1	More Ref
Sm_g00003796	48.22	More Ref
Sm_g00003798	56.07	More Alt
Sm_g00003799	18.3	More Ref
Sm_g00003803	20.16	More Ref
Sm_g00003804	26.87	More Ref
Sm_g00003806	19.7	More Ref
Sm_g00003808	49.69	More Ref
Sm_g00003809	35.48	More Alt
Sm_g00003810	26.19	More Ref
Sm_g00003811	32.29	More Ref
Sm_g00003812	23.41	More Alt
Sm_g00003813	22.44	More Ref
Sm_g00003815	33.58	More Ref
Sm_g00003816	17.22	More Ref
Sm_g00003818	34.24	More Ref
Sm_g00003819	44.43	More Alt
Sm_g00003820	45.81	More Alt
Sm_g00003822	33.57	More Alt
Sm_g00003823	17.6	More Alt
Sm_g00003824	44.22	More Ref
Sm_g00003825	27.52	More Ref
Sm_g00003826	36.16	More Ref
Sm_g00003827	26.98	More Alt
Sm_g00003829	12.94	Equal
Sm_g00003830	15.87	More Alt
Sm_g00003831	27.3	More Ref
Sm_g00003834	65.96	More Ref
Sm_g00003838	No variants
Sm_g00003840	10.07	More Alt
Sm_g00003841	49.27	More Alt
Sm_g00003843	19.7	More Alt
Sm_g00003844	42.99	More Alt
Sm_g00003845	28.96	More Alt
Sm_g00003846	No variants
Sm_g00003849	40.01	More Ref
Sm_g00003850	33.48	More Ref
Sm_g00003852	13.66	More Alt
Sm_g00003853	No variants
Sm_g00003854	No variants
Sm_g00003855	27.81	More Alt
Sm_g00003856	58.26	More Ref
Sm_g00003858	12.31	More Ref
Sm_g00003859	56.37	More Ref
Sm_g00003860	No variants
Sm_g00003862	37.14	More Ref
Sm_g00003864	No variants
Sm_g00003865	26.92	More Ref
Sm_g00003866	67.58	More Ref
Sm_g00003867	28.34	More Ref
Sm_g00003869	35.65	More Ref
Sm_g00003870	42.59	More Alt
Sm_g00003871	32.62	More Ref
Sm_g00003873	34.1	More Ref
Sm_g00003874	16.1	More Alt
Sm_g00003875	20.42	More Ref
Sm_g00003877	33.98	More Ref
Sm_g00003878	67.62	More Ref
Sm_g00003879	27.63	More Ref
Sm_g00003880	71.96	More Ref
Sm_g00003881	38.74	More Ref
Sm_g00003882	21.89	More Ref
Sm_g00003884	41.2	More Ref
Sm_g00003885	21.02	More Ref
Sm_g00003886	52.35	More Ref
Sm_g00003887	55.6	More Ref
Sm_g00003888	31.21	More Ref
Sm_g00003891	51.62	More Ref
Sm_g00003892	51.27	More Ref
Sm_g00003893	25.02	More Ref
Sm_g00003894	21.82	More Ref
Sm_g00003895	44.4	More Ref
Sm_g00003896	56.89	More Ref
Sm_g00003897	29.63	More Alt
Sm_g00003899	33.47	More Alt
Sm_g00003900	54.76	More Alt
Sm_g00003901	20.66	More Alt
Sm_g00003902	27.24	More Alt
Sm_g00003903	20.29	More Alt
Sm_g00003906	11.43	More Alt
Sm_g00003907	17.87	More Alt
Sm_g00003908	43.9	More Ref
Sm_g00003909	9.66	More Alt
Sm_g00003910	66.76	More Ref
Sm_g00003911	11.54	More Alt
Sm_g00003913	33.32	Equal
Sm_g00003916	22.09	Equal
Sm_g00003917	44.73	Equal
Sm_g00003918	17.51	More Alt
Sm_g00003919	14.92	More Alt
Sm_g00003920	40.32	More Ref
Sm_g00003921	17.91	More Ref
Sm_g00003922	20.52	More Ref
Sm_g00003924	12.21	More Ref
Sm_g00003925	11.55	More Ref
Sm_g00003926	22.79	More Ref
Sm_g00003927	16.1	More Ref
Sm_g00003928	27.16	More Ref
Sm_g00003929	44.28	More Ref
Sm_g00003930	35.9	More Ref
Sm_g00003931	28.01	More Ref
Sm_g00003933	32.46	More Alt
Sm_g00003935	30.0	More Ref
Sm_g00003936	35.56	More Ref
Sm_g00003938	62.48	More Ref
Sm_g00003939	7.59	More Alt
Sm_g00003942	45.91	Equal
Sm_g00003943	41.58	More Ref
Sm_g00003945	14.19	More Ref
Sm_g00003946	45.08	More Ref
Sm_g00003947	47.76	More Ref
Sm_g00003948	43.89	More Ref
Sm_g00003950	17.76	More Ref
Sm_g00003953	16.5	More Alt
Sm_g00003955	No variants
Sm_g00003956	26.32	More Ref
Sm_g00003957	12.61	Equal
Sm_g00003958	8.79	More Ref
Sm_g00003959	64.79	More Alt
Sm_g00003960	No variants
Sm_g00003961	31.74	More Alt
Sm_g00003962	18.27	More Alt
Sm_g00003963	28.49	Equal
Sm_g00003965	49.14	More Ref
Sm_g00003966	72.26	More Alt
Sm_g00003968	27.7	More Ref
Sm_g00003969	15.62	More Ref
Sm_g00003970	28.44	More Ref
Sm_g00003972	25.14	More Ref
Sm_g00003973	30.11	More Alt
Sm_g00003975	16.49	More Alt
Sm_g00003977	29.54	More Alt
Sm_g00003978	8.78	More Ref
Sm_g00003981	23.9	More Alt
Sm_g00003982	59.25	More Alt
Sm_g00003985	16.42	More Alt
Sm_g00003986	27.77	More Alt
Sm_g00003987	22.19	More Alt
Sm_g00003988	56.96	More Ref
Sm_g00003989	28.78	More Ref
Sm_g00003991	49.75	More Ref
Sm_g00003993	30.99	More Ref
Sm_g00003994	61.78	More Ref
Sm_g00003995	42.05	More Ref
Sm_g00004002	No variants
Sm_g00004003	60.0	More Ref
Sm_g00004004	56.45	More Ref
Sm_g00004005	52.19	More Ref
Sm_g00004006	11.98	More Ref
Sm_g00004007	50.89	More Ref
Sm_g00004008	47.35	More Ref
Sm_g00004010	37.25	More Ref
Sm_g00004012	26.1	More Ref
Sm_g00004013	21.84	More Ref
Sm_g00004015	26.6	More Alt
Sm_g00004016	71.42	More Ref
Sm_g00004017	38.11	More Ref
Sm_g00004018	39.11	More Ref
Sm_g00004019	60.69	More Ref
Sm_g00004021	51.45	More Ref
Sm_g00004022	65.27	More Ref
Sm_g00004023	29.5	More Ref
Sm_g00004024	16.16	More Alt
Sm_g00004025	25.34	More Ref
Sm_g00004026	19.3	More Ref
Sm_g00004027	20.43	More Alt
Sm_g00004028	66.12	More Alt
Sm_g00004029	13.57	More Alt
Sm_g00004030	24.68	Equal
Sm_g00004031	25.42	More Alt
Sm_g00004035	51.11	More Ref
Sm_g00004039	No variants
Sm_g00004041	7.52	More Alt
Sm_g00004046	5.0	More Ref
Sm_g00004049	48.99	More Ref
Sm_g00004050	69.23	More Ref
Sm_g00004052	21.99	More Alt
Sm_g00004053	30.77	More Alt
Sm_g00004054	24.42	More Ref
Sm_g00004055	21.96	More Ref
Sm_g00004056	No variants
Sm_g00004057	23.58	More Ref
Sm_g00004058	44.84	More Ref
Sm_g00004059	6.66	More Ref
Sm_g00004060	24.83	More Alt
Sm_g00004061	21.59	More Alt
Sm_g00004062	51.46	More Ref
Sm_g00004063	75.0	More Ref
Sm_g00004064	11.11	More Ref
Sm_g00004065	37.67	More Alt
Sm_g00004066	15.16	More Ref
Sm_g00004067	36.99	More Ref
Sm_g00004068	No variants
Sm_g00004069	43.46	More Alt
Sm_g00004070	64.99	More Ref
Sm_g00004071	27.08	More Alt
Sm_g00004078	55.7	More Alt
Sm_g00004079	No variants
Sm_g00004080	15.68	More Ref
Sm_g00004082	17.12	More Alt
Sm_g00004083	9.5	More Alt
Sm_g00004084	21.32	More Alt
Sm_g00004086	8.24	More Ref
Sm_g00004088	14.52	More Alt
Sm_g00004089	69.28	More Ref
Sm_g00004090	26.47	More Alt
Sm_g00004094	28.47	More Alt
Sm_g00004095	78.38	More Alt
Sm_g00004096	32.98	More Ref
Sm_g00004111	No variants
Sm_g00004113	33.71	More Ref
Sm_g00004138	28.19	More Ref
Sm_g00004142	45.11	More Ref
Sm_g00004146	47.75	More Ref
Sm_g00004147	No variants
Sm_g00004149	24.2	More Ref
Sm_g00004151	63.63	More Ref
Sm_g00004153	22.23	More Ref
Sm_g00004154	23.61	More Ref
Sm_g00004156	61.32	Equal
Sm_g00004157	65.47	More Ref
Sm_g00004158	23.52	More Alt
Sm_g00004159	No variants
Sm_g00004160	59.46	More Ref
Sm_g00004161	21.65	More Ref
Sm_g00004163	0.0	Equal
Sm_g00004164	49.67	More Ref
Sm_g00004165	50.97	More Ref
Sm_g00004166	24.46	More Ref
Sm_g00004167	14.31	More Alt
Sm_g00004169	10.0	More Ref
Sm_g00004170	24.07	More Ref
Sm_g00004171	12.89	More Alt
Sm_g00004174	22.79	More Ref
Sm_g00004175	24.81	More Ref
Sm_g00004176	35.65	More Alt
Sm_g00004178	23.08	More Alt
Sm_g00004182	25.59	More Ref
Sm_g00004184	31.7	More Alt
Sm_g00004191	21.67	More Alt
Sm_g00004198	75.44	More Ref
Sm_g00004203	31.08	More Ref
Sm_g00004204	33.77	More Alt
Sm_g00004205	12.54	More Alt
Sm_g00004206	17.04	More Alt
Sm_g00004208	28.82	More Alt
Sm_g00004209	5.0	More Alt
Sm_g00004210	39.54	More Ref
Sm_g00004211	No variants
Sm_g00004212	17.04	More Ref
Sm_g00004213	13.59	More Ref
Sm_g00004215	29.13	More Ref
Sm_g00004216	No variants
Sm_g00004218	10.67	Equal
Sm_g00004219	24.51	More Ref
Sm_g00004220	17.02	More Ref
Sm_g00004221	25.5	More Alt
Sm_g00004222	27.49	More Ref
Sm_g00004223	29.05	More Ref
Sm_g00004224	39.01	More Alt
Sm_g00004225	No variants
Sm_g00004227	19.94	More Ref
Sm_g00004228	19.39	More Alt
Sm_g00004229	69.84	More Alt
Sm_g00004239	46.77	More Alt
Sm_g00004240	15.25	More Ref
Sm_g00004241	45.17	More Alt
Sm_g00004246	29.25	More Ref
Sm_g00004248	No variants
Sm_g00004249	29.94	More Ref
Sm_g00004250	24.54	More Ref
Sm_g00004258	38.62	More Ref
Sm_g00004259	36.64	More Alt
Sm_g00004261	59.12	More Alt
Sm_g00004262	18.66	More Alt
Sm_g00004266	24.71	More Ref
Sm_g00004269	43.68	More Alt
Sm_g00004270	23.15	More Ref
Sm_g00004274	12.42	More Alt
Sm_g00004275	10.14	More Alt
Sm_g00004277	35.46	More Ref
Sm_g00004278	50.27	More Ref
Sm_g00004279	19.28	More Alt
Sm_g00004280	No variants
Sm_g00004284	7.3	Equal
Sm_g00004286	No variants
Sm_g00004287	No variants
Sm_g00004288	20.12	More Ref
Sm_g00004290	35.8	More Ref
Sm_g00004291	No variants
Sm_g00004292	61.08	More Alt
Sm_g00004294	27.01	More Ref
Sm_g00004295	16.43	More Alt
Sm_g00004296	22.35	More Ref
Sm_g00004307	26.13	More Ref
Sm_g00004308	32.7	More Ref
Sm_g00004311	15.36	More Ref
Sm_g00004321	No variants
Sm_g00004322	36.84	More Ref
Sm_g00004324	26.56	More Ref
Sm_g00004325	21.48	More Ref
Sm_g00004326	No variants
Sm_g00004327	50.54	More Alt
Sm_g00004335	25.08	More Ref
Sm_g00004345	34.27	More Alt
Sm_g00004346	34.57	More Ref
Sm_g00004347	No variants
Sm_g00004348	28.72	More Alt
Sm_g00004349	64.55	More Ref
Sm_g00004350	8.41	Equal
Sm_g00004353	63.64	More Alt
Sm_g00004358	28.65	More Alt
Sm_g00004359	57.97	More Alt
Sm_g00004360	23.28	More Ref
Sm_g00004362	35.94	More Ref
Sm_g00004365	83.52	More Alt
Sm_g00004366	27.21	More Ref
Sm_g00004368	34.99	Equal
Sm_g00004369	7.49	More Alt
Sm_g00004372	28.72	More Alt
Sm_g00004376	25.78	More Ref
Sm_g00004388	44.45	More Alt
Sm_g00004389	40.25	More Alt
Sm_g00004391	38.22	More Ref
Sm_g00004392	36.03	More Alt
Sm_g00004393	21.4	More Ref
Sm_g00004394	24.9	More Ref
Sm_g00004395	20.61	More Alt
Sm_g00004397	23.43	Equal
Sm_g00004398	38.73	More Ref
Sm_g00004399	28.1	More Ref
Sm_g00004400	41.98	More Ref
Sm_g00004402	No variants
Sm_g00004403	45.68	More Ref
Sm_g00004404	13.88	More Ref
Sm_g00004405	28.68	More Alt
Sm_g00004406	37.33	More Ref
Sm_g00004407	16.11	More Ref
Sm_g00004408	33.02	More Ref
Sm_g00004409	16.43	More Ref
Sm_g00004421	10.87	More Alt
Sm_g00004422	No variants
Sm_g00004423	33.83	More Ref
Sm_g00004424	11.76	Equal
Sm_g00004425	28.65	More Ref
Sm_g00004427	22.97	More Alt
Sm_g00004428	35.21	More Alt
Sm_g00004429	28.95	More Alt
Sm_g00004430	10.53	More Ref
Sm_g00004431	61.65	More Alt
Sm_g00004432	4.68	More Alt
Sm_g00004433	25.99	More Ref
Sm_g00004435	41.9	More Ref
Sm_g00004436	57.5	More Ref
Sm_g00004450	13.8	More Ref
Sm_g00004455	19.99	More Alt
Sm_g00004460	20.49	More Alt
Sm_g00004461	19.58	More Ref
Sm_g00004462	No variants
Sm_g00004467	38.05	More Ref
Sm_g00004468	61.69	More Ref
Sm_g00004469	34.46	More Ref
Sm_g00004473	23.02	More Alt
Sm_g00004476	34.83	More Ref
Sm_g00004477	25.95	More Alt
Sm_g00004478	22.19	More Ref
Sm_g00004479	48.13	More Alt
Sm_g00004480	17.29	More Ref
Sm_g00004481	13.53	More Alt
Sm_g00004482	27.92	More Ref
Sm_g00004483	37.73	More Ref
Sm_g00004484	44.73	More Alt
Sm_g00004485	22.02	More Alt
Sm_g00004486	11.75	More Ref
Sm_g00004487	38.62	More Ref
Sm_g00004488	19.53	More Alt
Sm_g00004489	11.13	More Alt
Sm_g00004490	26.53	More Alt
Sm_g00004493	7.62	More Alt
Sm_g00004494	13.15	More Alt
Sm_g00004495	17.85	More Ref
Sm_g00004496	40.05	More Ref
Sm_g00004497	13.31	More Ref
Sm_g00004498	26.24	More Alt
Sm_g00004499	24.34	More Ref
Sm_g00004500	29.36	More Ref
Sm_g00004502	39.05	More Ref
Sm_g00004503	28.41	More Alt
Sm_g00004504	13.92	More Ref
Sm_g00004505	32.17	More Ref
Sm_g00004506	No variants
Sm_g00004507	16.0	More Alt
Sm_g00004508	34.35	More Ref
Sm_g00004510	23.14	More Ref
Sm_g00004511	67.69	More Alt
Sm_g00004512	50.98	More Ref
Sm_g00004513	38.35	More Ref
Sm_g00004514	27.02	More Ref
Sm_g00004516	35.84	More Ref
Sm_g00004517	4.92	More Ref
Sm_g00004518	44.63	More Ref
Sm_g00004519	33.79	More Ref
Sm_g00004521	40.85	More Ref
Sm_g00004522	5.25	More Ref
Sm_g00004523	23.37	More Ref
Sm_g00004524	47.06	More Alt
Sm_g00004525	8.19	More Alt
Sm_g00004526	34.72	More Alt
Sm_g00004527	32.36	More Ref
Sm_g00004529	54.28	More Alt
Sm_g00004530	13.59	More Ref
Sm_g00004531	No variants
Sm_g00004532	No variants
Sm_g00004533	42.4	More Ref
Sm_g00004536	9.22	More Alt
Sm_g00004537	24.43	More Alt
Sm_g00004538	24.44	More Ref
Sm_g00004539	7.94	More Ref
Sm_g00004540	35.95	More Ref
Sm_g00004541	36.16	More Ref
Sm_g00004543	21.29	More Ref
Sm_g00004544	11.15	More Ref
Sm_g00004546	No variants
Sm_g00004547	21.7	More Ref
Sm_g00004549	51.27	More Alt
Sm_g00004550	13.69	More Alt
Sm_g00004551	No variants
Sm_g00004553	No variants
Sm_g00004555	41.34	More Ref
Sm_g00004556	No variants
Sm_g00004557	37.44	More Alt
Sm_g00004558	20.23	More Ref
Sm_g00004559	29.81	More Ref
Sm_g00004560	8.84	More Alt
Sm_g00004561	18.43	More Alt
Sm_g00004563	6.97	More Ref
Sm_g00004564	26.46	More Ref
Sm_g00004566	29.36	More Ref
Sm_g00004567	57.07	More Ref
Sm_g00004568	32.65	More Ref
Sm_g00004569	48.0	Equal
Sm_g00004570	36.23	More Ref
Sm_g00004571	32.54	More Ref
Sm_g00004572	23.19	More Ref
Sm_g00004573	31.03	More Ref
Sm_g00004574	19.53	More Alt
Sm_g00004576	28.97	More Alt
Sm_g00004577	16.5	More Ref
Sm_g00004578	22.83	More Alt
Sm_g00004579	34.14	More Ref
Sm_g00004580	59.52	More Ref
Sm_g00004582	37.73	More Alt
Sm_g00004585	22.19	More Ref
Sm_g00004586	34.97	More Ref
Sm_g00004587	42.22	Equal
Sm_g00004588	14.14	More Alt
Sm_g00004589	38.54	More Ref
Sm_g00004590	33.57	More Alt
Sm_g00004591	18.44	Equal
Sm_g00004592	0.78	Equal
Sm_g00004595	No variants
Sm_g00004596	9.09	More Alt
Sm_g00004597	No variants
Sm_g00004598	41.92	More Alt
Sm_g00004599	81.78	More Alt
Sm_g00004600	39.85	More Alt
Sm_g00004601	9.91	More Ref
Sm_g00004603	34.04	More Ref
Sm_g00004604	36.04	More Ref
Sm_g00004608	11.92	More Alt
Sm_g00004609	25.4	More Alt
Sm_g00004612	32.79	More Ref
Sm_g00004613	32.54	More Ref
Sm_g00004614	21.67	More Ref
Sm_g00004616	22.21	Equal
Sm_g00004617	31.63	More Alt
Sm_g00004618	34.03	More Ref
Sm_g00004620	6.77	More Ref
Sm_g00004621	43.22	More Alt
Sm_g00004622	20.64	More Ref
Sm_g00004623	33.65	More Alt
Sm_g00004624	23.55	More Alt
Sm_g00004625	16.36	More Ref
Sm_g00004630	27.72	More Alt
Sm_g00004631	22.83	Equal
Sm_g00004633	15.51	More Ref
Sm_g00004634	No variants
Sm_g00004635	7.03	More Ref
Sm_g00004636	39.84	More Alt
Sm_g00004638	18.21	More Ref
Sm_g00004639	31.97	More Ref
Sm_g00004640	13.32	More Ref
Sm_g00004641	40.86	More Alt
Sm_g00004643	43.54	More Ref
Sm_g00004644	No variants
Sm_g00004645	62.69	More Ref
Sm_g00004648	44.24	More Alt
Sm_g00004649	12.36	More Ref
